1000,20,2.468127690891802e-10,True,,0.26172458183426806,False
1000,20,1.2339139558975894e-07,True,,0.782736196964193,False
1000,20,0.00017691913029177603,True,,0.7730543832198603,False
1000,20,1.0548680388856156e-05,True,,0.25438394300209266,False
1000,20,3.726864628354662e-08,True,,0.5881844571295736,False
1000,20,1.4441768774320528e-07,True,,0.4792017080893517,False
1000,20,0.00011841165926870379,True,,0.1224906354839195,False
1000,20,1.1261946652616773e-07,True,,0.8939487042326696,False
1000,20,7.609098590598617e-07,True,,0.1373958617490154,False
1000,20,1.4786913805891236e-08,True,,0.3340033191188666,False
1000,20,7.713072786393498e-05,True,,0.6587442537714687,False
1000,20,2.5215954691747454e-09,True,,0.7654562026895859,False
1000,20,0.00022012984653802263,True,,0.18520499475007146,False
1000,20,0.0003414084623216078,True,,0.5391764122806009,False
1000,20,2.5640779731134475e-07,True,,0.9277380674652027,False
1000,20,7.85007576363773e-07,True,,0.5813250284653995,False
1000,20,1.7938597002515228e-08,True,,0.46986990684497143,False
1000,20,2.9612951884411456e-13,True,,0.6620908680222686,False
1000,20,5.805639369573161e-05,True,,0.43214251438648055,False
1000,20,2.1694070225734295e-08,True,,0.6148276610523069,False
1000,20,2.52174462041218e-07,True,,0.3511346574848162,False
1000,20,3.9549290730613254e-07,True,,0.2211412121613706,False
1000,20,0.00014155028582004848,True,,0.3769073254708525,False
1000,20,4.522715446882907e-05,True,,0.07447909179596318,False
1000,20,0.0017726872081703612,True,,0.279882530038118,False
1000,20,8.147583602421773e-07,True,,0.10256934300313328,False
1000,20,4.592873452096123e-07,True,,0.09092309797691595,False
1000,20,1.1549163312183943e-06,True,,0.19353859100763968,False
1000,20,6.599478889227373e-07,True,,0.2397802837981934,False
1000,20,1.763025559568258e-05,True,,0.17606518375710015,False
1000,20,1.1074452545871736e-05,True,,0.21433746131043552,False
1000,20,4.361729700866332e-06,True,,0.5249451029336372,False
1000,20,6.487916650703088e-08,True,,0.46930555897931747,False
1000,20,1.3845441274919448e-10,True,,0.1766470495000623,False
1000,20,8.519329071875038e-08,True,,0.44172366946597275,False
1000,20,3.588505354703427e-06,True,,0.22861965853139798,False
1000,20,1.2878618818570513e-09,True,,0.33573913083669327,False
1000,20,1.408134477123039e-07,True,,0.24568479164303278,False
1000,20,2.6078602079038172e-05,True,,0.17413442731995032,False
1000,20,1.7420692240123914e-09,True,,0.18123070193722945,False
1000,20,4.570364892871743e-08,True,,0.9034391100358413,False
1000,20,1.3905632868807263e-07,True,,0.431182167142665,False
1000,20,8.796878217207481e-09,True,,0.19088915417788055,False
1000,20,3.965790802305689e-05,True,,0.1357929981475069,False
1000,20,1.7131521282974316e-08,True,,0.1086354233902871,False
1000,20,0.0002127213165350106,True,,0.06803577729752124,False
1000,20,2.872045920541444e-07,True,,0.3327195412006463,False
1000,20,2.57996816491367e-06,True,,0.9080955475301482,False
1000,20,2.3098969156915156e-06,True,,0.05619233500565382,False
1000,20,1.4360769204901788e-05,True,,0.6360451501451161,False
1000,20,3.6608560200973267e-07,True,,0.5002664231695217,False
1000,20,5.383532513792363e-05,True,,0.13351596854671574,False
1000,20,1.0113660915762838e-07,True,,0.29107901303528755,False
1000,20,3.944168384298704e-05,True,,0.17241180770445355,False
1000,20,1.520262404913935e-08,True,,0.983913616226022,False
1000,20,0.00010743832400701546,True,,0.8575841492088274,False
1000,20,2.3847973272271408e-05,True,,0.13609083051378054,False
1000,20,7.421279752977739e-09,True,,0.41718043695063256,False
1000,20,7.55062361646738e-06,True,,0.2447033453715282,False
1000,20,1.7842885737599215e-05,True,,0.2444758659895847,False
1000,20,4.855366723804276e-10,True,,0.05154666714044717,False
1000,20,9.29357067186956e-06,True,,0.18051410512511692,False
1000,20,6.075319101549854e-09,True,,0.6457001434678362,False
1000,20,5.601518236285931e-12,True,,0.1540321364823396,False
1000,20,5.926067726929824e-09,True,,0.15942935090810528,False
1000,20,2.3566584796449415e-05,True,,0.3226254365302387,False
1000,20,0.0008368171974751895,True,,0.34996965181411044,False
1000,20,2.460188230153883e-08,True,,0.34501502303546205,False
1000,20,2.528288689584853e-06,True,,0.17159555331778034,False
1000,20,6.863174014542082e-07,True,,0.15004210033314702,False
1000,20,3.262865680309249e-05,True,,0.9568152831440994,False
1000,20,1.8947569134234116e-07,True,,0.110507460899732,False
1000,20,1.1717970384137608e-10,True,,0.22116149347292557,False
1000,20,4.667914008799261e-10,True,,0.1947848383702939,False
1000,20,7.0551400753388574e-06,True,,0.6282249682614778,False
1000,20,3.321427586860435e-08,True,,0.10736385657949125,False
1000,20,5.7116110463487465e-06,True,,0.1110674022971084,False
1000,20,4.4302539237235e-06,True,,0.7754057391678625,False
