1000,15,0.6154198048564423,False,31.767908335299634
1000,15,0.011479862494936459,True,17.892270211835427
1000,15,0.6038222293116537,False,36.6061242599286
1000,15,0.07294454517252821,False,23.095634508134506
1000,15,0.06852274138706299,False,23.369495786887086
1000,15,0.6720970567835667,False,35.784540423670855
1000,15,0.1394051764960766,False,26.83840531775314
1000,15,0.020180627889440115,True,18.348705676423066
1000,15,0.053459430474421345,False,21.26989264978395
1000,15,0.019119169982155567,True,13.693063937629153
1000,15,0.11907417877420327,False,19.900586256021036
1000,15,0.6276732292789884,False,38.066717746609044
1000,15,0.38582564708426265,False,31.03761159195941
1000,15,0.0289351777312103,True,18.622566955175646
1000,15,0.003959417960277907,True,11.502173707608488
1000,15,0.19103202087055512,False,24.92137636648506
1000,15,0.4929323833508606,False,30.855037406124357
1000,15,0.07159324301105852,False,22.45662485771181
1000,15,0.5716726880229919,False,32.041769614052214
1000,15,0.5951683240872194,False,34.780382401578045
1000,15,0.7428407781903353,False,36.149688795340964
1000,15,0.18248730815866476,False,24.647515087732476
1000,15,0.019891350741745473,True,18.622566955175646
1000,15,0.12284370810678104,False,24.46494090189742
1000,15,0.4340245444924303,False,30.216027755701663
1000,15,0.11764219187721432,False,25.469098923990224
1000,15,0.037791244117219486,True,22.913060322299447
1000,15,0.4178693418759005,False,29.303156826526386
1000,15,0.029238769040574937,True,19.170289512680814
1000,15,0.14063553446045568,False,27.659989154010887
1000,15,0.01126166837494282,True,17.892270211835427
1000,15,0.17306147429672383,False,22.18276357895923
1000,15,0.0719573879309672,False,27.020979503588194
1000,15,0.12354124071982062,False,27.477414968175832
1000,15,0.6677567030842805,False,35.23681786616569
1000,15,0.04520191903574368,True,20.813457185196313
1000,15,0.1625674890641625,False,26.74711822483561
1000,15,0.4783035516236258,False,29.029295547773803
1000,15,0.5156337566774996,False,32.041769614052214
1000,15,0.4962670978469391,False,32.58949217155738
1000,15,0.43266353895520493,False,33.13721472906255
1000,15,0.43047496725582235,False,31.49404705654705
1000,15,0.25824298223498965,False,30.398601941536718
1000,15,0.3405413433856044,False,32.680779264474914
1000,15,0.12719761280867325,False,29.394443919443916
1000,15,0.7501066358812523,False,32.498205078639856
1000,15,0.2421247220969712,False,29.850879384031554
1000,15,0.0852283858992208,False,23.369495786887086
1000,15,0.39582192895561347,False,31.58533414946458
1000,15,0.34640321616597547,False,29.029295547773803
1000,15,0.24517237715550733,False,27.56870206109336
1000,15,0.06038083186142198,False,20.996031371031368
1000,15,0.22958064478091492,False,28.116424618598526
1000,15,0.007818613099282987,True,19.900586256021036
1000,15,0.4074637690197808,False,30.581176127371773
1000,15,0.7729773846007033,False,38.15800483952657
1000,15,0.3860060425016796,False,28.48157299026864
1000,15,0.09967390181427647,False,24.282366716062363
1000,15,0.020506592538802885,True,23.18692160105203
1000,15,0.8068218722563885,False,41.170478905804984
1000,15,0.1757036862350363,False,24.46494090189742
1000,15,0.009396960637952784,True,19.626724977268452
1000,15,0.009511820085721562,True,17.892270211835427
1000,15,0.3500610641709316,False,30.124740662784134
1000,15,0.06459245547464035,False,23.64335706563967
1000,15,0.029519340553577817,True,16.796825096825096
1000,15,0.14170989008742735,False,28.298998804433584
1000,15,0.37500536685363905,False,32.13305670696975
1000,15,0.5301979039356539,False,27.842563339845945
1000,15,0.6516980118540154,False,30.307314848619193
1000,15,0.6643611916405172,False,39.34473704745443
1000,15,0.47573908029526846,False,29.029295547773803
1000,15,0.15372065987159939,False,22.82177322938192
1000,15,0.044153104794231776,True,22.730486136464393
1000,15,0.24305579314544354,False,29.48573101236144
1000,15,0.4677079658371342,False,29.48573101236144
1000,15,0.3183078674412053,False,29.94216647694908
1000,15,0.07037982284269487,False,23.552069972722144
1000,15,0.45390881845980585,False,32.13305670696975
1000,15,0.03178927835845718,True,20.722170092278784
1000,15,0.5069296931552669,False,37.336421003268825
1000,15,0.6958166570688993,False,33.68493728656772
1000,15,0.30455649454174477,False,29.94216647694908
1000,15,0.18628002271826222,False,29.57701810527897
1000,15,0.34853952696280344,False,29.21186973360886
1000,15,0.2877154021096384,False,29.57701810527897
1000,15,0.03739397295521296,True,19.900586256021036
1000,15,0.6660420879352896,False,31.311472870711995
1000,15,0.13792284691672285,False,22.365337764794283
1000,15,0.11230824483152978,False,25.925534388577862
1000,15,0.009658190908530602,True,17.527121840165314
1000,15,0.36392962443225313,False,29.94216647694908
1000,15,0.024333279447466733,True,23.369495786887086
1000,15,0.6881618678187225,False,32.13305670696975
1000,15,0.07474729814722515,False,23.18692160105203
1000,15,0.20836209221093258,False,25.834247295660333
1000,15,0.297374394050268,False,32.40691798572233
1000,15,0.007767791064132234,True,19.170289512680814
1000,15,0.0204540449153222,True,16.88811218974262
1000,15,0.009141856293551326,True,14.514647773886901
1000,15,0.009051926083670898,True,17.43583474724779
1000,15,0.039059201022469014,True,22.82177322938192
1000,15,0.0244784811823149,True,19.900586256021036
1000,15,0.9502327061613423,False,42.357211113732845
1000,15,0.35928282520539845,False,31.58533414946458
1000,15,0.33170279112891043,False,29.303156826526386
1000,15,0.3921222883781519,False,30.124740662784134
1000,15,0.025012025951640714,True,17.527121840165314
1000,15,0.4189566800167396,False,28.755434269021222
1000,15,0.11127839831604054,False,26.01682148149539
1000,15,0.8164358677926375,False,38.79701448994927
1000,15,0.1850800782591678,False,25.560386016907753
1000,15,0.49277302587306016,False,33.68493728656772
1000,15,0.03998020833188013,True,24.099792530227308
1000,15,0.0010596229978684045,True,18.622566955175646
1000,15,0.193172260979698,False,26.108108574412917
1000,15,0.9673885297783958,False,40.440182162464765
1000,15,0.002085236149688389,True,13.510489751794097
1000,15,0.06284295255632479,False,21.178605556866422
1000,15,0.11353492783302513,False,24.373653808979892
1000,15,0.6060422040128775,False,34.32394693699041
1000,15,0.3605943605387478,False,33.59365019365019
1000,15,0.8447265997834701,False,35.05424368033063
1000,15,0.12857579061530827,False,28.025137525681
1000,15,0.030644182265552964,True,19.535437884350923
1000,15,0.06311099092741083,False,22.365337764794283
1000,15,0.28898559462522866,False,29.303156826526386
1000,15,0.020935860894041196,True,17.161973468495205
