40,82,0.0,nan,nan,nan,80.0
41,82,0.0,nan,nan,nan,80.0
40,82,0.0,nan,nan,nan,80.0
41,82,0.0,nan,nan,nan,80.0
40,82,0.0,nan,nan,nan,80.0
41,82,0.0,nan,nan,nan,80.0
40,82,0.0,nan,nan,nan,80.0
41,82,0.0,nan,nan,nan,80.0
40,82,0.0,nan,nan,nan,80.0
41,82,0.0,nan,nan,nan,80.0
10,82,6.6,nan,nan,nan,25.6
15,82,5.3,nan,nan,nan,40.6
20,82,4.8,nan,nan,nan,53.9
25,82,4.8,nan,nan,nan,72.8
30,82,3.8,nan,nan,nan,89.4
35,82,2.5,nan,nan,nan,99.5
40,82,0.0,nan,nan,nan,99.9
41,82,0.0,nan,nan,nan,99.9
