10,164,2.7,nan,nan,nan,0.9
15,164,1.1,nan,nan,nan,0.5
20,164,0.8,nan,nan,nan,0.1
25,164,0.4,nan,nan,nan,0.1
30,164,0.0,nan,nan,nan,0.0
35,164,0.0,nan,nan,nan,0.0
40,164,0.0,nan,nan,nan,0.0
41,164,0.0,nan,nan,nan,0.0
10,164,99.9,nan,nan,nan,66.7
15,164,99.9,nan,nan,nan,88.4
20,164,99.9,nan,nan,nan,98.2
25,164,99.9,nan,nan,nan,99.7
30,164,99.9,nan,nan,nan,99.9
35,164,99.9,nan,nan,nan,99.9
40,164,99.9,nan,nan,nan,99.9
41,164,99.9,nan,nan,nan,99.9
